business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Adhikar Microfinance Pvt. Ltd,Microfinance and NBFC,Corporate office,Corporate office,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 1800 345 7124,http://www.adhikarindia.in/,4.2,120.0,"Plot no 77/180/970,Subudhipur Tamando, Kalinga Vihar LIG, Kalinganagar, Bhubaneswar, Odisha 751028","Kalinga Vihar LIG, Kalinganagar",20.2431303,85.75057679999999,ChIJo_okF2aoGToR6eqMs6p-QoU,https://www.google.com/maps/place/?q=place_id:ChIJo_okF2aoGToR6eqMs6p-QoU,part_136,2026-09-22 06:00:49
Janashree Microfin Limited,Microfinance and NBFC,Financial institution,Financial institution,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 471 233 2899,http://janashreemicrofinltd.com/,2.0,2.0,"T.C.44/836, Janasree Bhavan, EVRA-183, School Road, Cotton Hill, Vazhuthacaud, Thiruvananthapuram, Kerala 695014","Cotton Hill, Vazhuthacaud",8.4998725,76.96577169999999,ChIJUcX7Z0u6BTsRXzUsvburT9M,https://www.google.com/maps/place/?q=place_id:ChIJUcX7Z0u6BTsRXzUsvburT9M,part_136,2026-09-22 06:00:49
Windson Financial Private Limited,Microfinance and NBFC,Loan agency,Loan agency,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 85460 46531,N/A,5.0,,"57/58 B27, Sonia Rd, nearby Arvind Medical, Kasturba Nagar, Sigra, Varanasi, Uttar Pradesh 221002","Kasturba Nagar, Sigra",25.3134516,82.9909493,ChIJ9YsJpZUvjjkRxpoI3NiiYu0,https://www.google.com/maps/place/?q=place_id:ChIJ9YsJpZUvjjkRxpoI3NiiYu0,part_136,2026-09-22 06:00:49
DMI Finance Pvt Ltd,Microfinance and NBFC,Financial institution,Financial institution,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 80 6480 7777,http://www.dmifinance.in/,4.0,,"9-10, 4th Floor, Express Building, Bahadur Shah Zafar Marg, Balmiki Basti, Vikram Nagar, New Delhi, Delhi, 110002","Bahadur Shah Zafar Marg, Balmiki Basti, Vikram Nagar",28.6330615,77.2415481,ChIJ83jhjiv9DDkRIpSkTB886DI,https://www.google.com/maps/place/?q=place_id:ChIJ83jhjiv9DDkRIpSkTB886DI,part_136,2026-09-22 06:00:49
SATYA MicroCapital Limited,Microfinance and NBFC,Corporate office,Corporate office,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 11 4972 4000,http://www.satyamicrocapital.com/,4.4,,"DPT 519, 5th Floor, DLF Prime Tower, Block- F, Okhla Phase-1, New Delhi, Delhi 110020","Mata Mohalla, Pocket F, Okhla Phase I, Okhla Industrial Estate",28.5190256,77.28350879999999,ChIJoYqIgEzhDDkRS_GNWqru-Vw,https://www.google.com/maps/place/?q=place_id:ChIJoYqIgEzhDDkRS_GNWqru-Vw,part_136,2026-09-22 06:00:49
Shilpa loans,Microfinance and NBFC,Loan agency,Loan agency,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 70225 89956,https://shilpaloans.com/,4.2,,"588, 8th Main Rd, near ganesha temple, CHBS Layout, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040","CHBS Layout, MC Layout, Vijayanagar",12.9734603,77.5366287,ChIJ57JbAnM9rjsRZma0r7SXZPI,https://www.google.com/maps/place/?q=place_id:ChIJ57JbAnM9rjsRZma0r7SXZPI,part_136,2026-09-22 06:00:49
Shiksha Financial Services India Private Limited,Microfinance and NBFC,Financial institution,"Financial institution, Corporate office",416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 80561 94389,http://www.shikshafinance.com/,3.9,,"3rd Floor, Isana Mall, No. 497, Kattima, Poonamallee High Rd, Arumbakkam, Chennai, Tamil Nadu 600106","Amaravathi Nagar, Arumbakkam",13.0769117,80.20886829999999,ChIJU1Y_yzpkUjoRiipkIaUfynA,https://www.google.com/maps/place/?q=place_id:ChIJU1Y_yzpkUjoRiipkIaUfynA,part_136,2026-09-22 06:00:49
i3 Financial Service,Microfinance and NBFC,Financial consultant,"Financial consultant, Finance broker",416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 81485 02402,http://www.i3financialservice.com/,4.9,,"O T, : 26, Oragadam Rd, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu 600053","Vijayalakshmi Puram, Ambattur",13.1224215,80.1515045,ChIJiUkeMqhjUjoRKeGQflm1Cl8,https://www.google.com/maps/place/?q=place_id:ChIJiUkeMqhjUjoRKeGQflm1Cl8,part_136,2026-09-22 06:00:49
S V Creditline Limited,Microfinance and NBFC,Corporate office,Corporate office,416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 124 483 4600,http://www.svcl.in/,3.4,,"5th Floor, Tower B, SAS Towers, Medicity, Sector 38, Gurugram, Haryana 122018","Medicity, Islampur Colony, Sector 38",28.441206899999997,77.03947029999999,ChIJ1-BiXmkYDTkRGb-V8axCl-4,https://www.google.com/maps/place/?q=place_id:ChIJ1-BiXmkYDTkRGb-V8axCl-4,part_136,2026-09-22 06:00:49
Money Mango - Home Loan Agency Bengaluru | Mortgage Loans | Loan Against Property | Business Loans | Personal Loans,Microfinance and NBFC,Loan agency,"Loan agency, Finance broker, Financial planner, Mortgage broker, Mortgage lender",416805,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Vada S.O (Sindhudurg), Nadan B.O, Pural B.O",+91 96110 77666,https://www.moneymango.in/,4.9,,"Landmark : Madeena Masjid, 80 Feet Rd, Ashwath Nagar, Sanjayanagara, Bengaluru, Karnataka 560094","Ashwath Nagar, Sanjayanagara",13.027013,77.5785147,ChIJe9WuZ70XrjsRmUcxELTdkOw,https://www.google.com/maps/place/?q=place_id:ChIJe9WuZ70XrjsRmUcxELTdkOw,part_136,2026-09-22 06:00:49
